Date,AAPL,F,GM,GOOGL,MCD,MSFT,SBUX,TGT,TSLA,WMT,^GSPC
2021-01-08,128.66897583007812,6.907736778259277,41.736270904541016,89.35560607910156,194.8334045410156,211.1285400390625,95.09918212890624,170.6298065185547,293.3399963378906,45.75874328613281,3824.679931640625
2021-01-11,125.67757415771484,7.137995719909668,43.62631607055664,87.29098510742188,193.35321044921875,209.08090209960935,94.1362075805664,172.1104736328125,270.39666748046875,45.9647216796875,3799.610107421875
2021-01-12,125.502197265625,7.506409168243408,46.34993362426758,86.35359954833984,190.9794921875,206.61984252929688,92.53428649902344,175.47726440429688,283.14666748046875,46.48899841308594,3801.18994140625
2021-01-13,127.53870391845705,7.506409168243408,47.231964111328125,86.8416748046875,191.42172241210935,207.9753570556641,92.59727478027344,173.46780395507812,284.8033447265625,46.01464080810547,3809.840087890625
2021-01-14,125.609375,7.8057451248168945,49.94587707519531,86.03003692626953,188.18161010742188,204.78372192382807,91.63433074951172,174.5165557861328,281.6666564941406,45.86485290527344,3795.5400390625
2021-01-15,123.88468933105467,7.544785976409912,48.433837890625,85.86602020263672,189.45416259765625,204.4280548095703,92.09332275390624,171.68746948242188,275.3866577148437,45.13772201538086,3768.25
2021-01-19,124.55703735351562,7.690615653991699,53.15412521362305,88.69158935546875,188.7140655517578,208.07147216796875,92.28231048583984,165.8352508544922,281.51666259765625,44.74764633178711,3798.909912109375
2021-01-20,128.6494903564453,8.335335731506348,54.14277267456055,93.44308471679688,192.8116455078125,215.666015625,94.9102020263672,165.9586639404297,283.4833374023437,45.40922546386719,3851.85009765625
2021-01-21,133.36561584472656,8.849578857421875,53.38675308227539,93.6458740234375,192.72140502929688,216.27166748046875,94.11822509765624,168.57627868652344,281.663330078125,45.20326614379883,3853.070068359375
2021-01-22,135.5092315673828,8.841904640197754,53.6969108581543,94.06385803222656,192.58604431152344,217.2138214111328,93.51525115966795,169.14035034179688,282.2133178710937,45.665138244628906,3841.469970703125
2021-01-25,139.26065063476562,8.665372848510742,51.74869918823242,94.14934539794922,192.5499267578125,220.65538024902344,93.10126495361328,167.5891571044922,293.6000061035156,45.62455749511719,3855.360107421875
2021-01-26,139.49453735351562,8.58862018585205,50.44020080566406,94.82878112792967,194.39114379882807,223.3471221923828,94.21722412109376,165.42984008789062,294.36334228515625,46.03337860107422,3849.6201171875
2021-01-27,138.42266845703125,8.281608581542969,47.82320785522461,90.4048080444336,186.82774353027344,223.8950653076172,88.0794677734375,157.1275177001953,288.0533447265625,44.88806915283203,3750.77001953125
2021-01-28,133.5799560546875,8.227883338928223,49.47093963623047,92.10760498046876,186.66534423828125,229.69192504882807,88.33143615722656,161.79867553710938,278.4766540527344,44.859989166259766,3787.3798828125
2021-01-29,128.58128356933594,8.082051277160645,49.12200927734375,90.82329559326172,187.5859222412109,222.99143981933597,87.12548065185547,159.6746368408203,264.510009765625,43.8426399230957,3714.239990234375
2021-02-01,130.7054901123047,8.312309265136719,49.92649459838867,94.08921813964844,187.6671295166016,230.38409423828125,88.71842956542969,161.7898712158203,279.9366760253906,43.46190643310547,3773.860107421875
2021-02-02,131.5337371826172,8.335335731506348,51.09930419921875,95.38394165039062,189.31878662109372,230.24948120117188,91.4813232421875,163.57020568847656,290.92999267578125,43.93001937866211,3826.31005859375
