Date,AAPL,ADA-USD,BND,BTC-USD,DAI-USD,GOOGL,IVV,MATIC-USD,META,MSFT,NVDA,QQQ,SOL-USD,SPY,TSLA,VTI,VUG,XPR-USD
2020-11-04,111.9407958984375,0.09536900371313095,76.79946899414062,14133.70703125,1.0084840059280396,86.77210235595703,321.68505859375,0.012250999920070171,285.8120422363281,207.82131958007812,13.753045082092285,278.60247802734375,1.3922549486160278,321.1568298339844,140.32666015625,164.0126953125,228.31231689453125,0.006175999995321035
2020-11-05,115.91400909423828,0.09699399769306183,76.8779067993164,15579.8486328125,1.0074180364608765,87.5996322631836,327.9745178222656,0.013477000407874584,293.0721435546875,214.4480743408203,14.11770248413086,285.8658142089844,1.4052180051803589,327.4202575683594,146.02999877929688,167.40081787109375,233.5454559326172,0.006248000077903271
2020-11-06,115.78231048583984,0.10910499840974808,76.70362091064453,15565.880859375,1.008213996887207,87.46196746826172,327.946533203125,0.015509000048041344,291.80914306640625,214.86106872558594,14.518501281738281,286.0794677734375,1.9137400388717651,327.345458984375,143.31666564941406,167.3168487548828,234.0901641845703,0.0069599999114871025
2020-11-09,113.47036743164062,0.10532499849796295,76.34632873535156,15332.3154296875,1.007248044013977,87.54596710205078,332.0430908203125,0.015634000301361084,277.2489929199219,209.74212646484375,13.590032577514648,280.2337646484375,2.0286519527435303,331.45880126953125,140.4199981689453,169.304931640625,230.49118041992188,0.006395000033080578
2020-11-10,113.12895202636719,0.10580500215291977,76.19820404052734,15290.90234375,1.006505012512207,86.3680191040039,331.6138000488281,0.0173140000551939,270.9435729980469,202.654296875,12.731854438781738,275.2135314941406,2.2479870319366455,330.97265625,136.7866668701172,169.02490234375,226.97972106933594,0.0067969998344779015
2020-11-11,116.56270599365234,0.10596500337123871,76.2504653930664,15701.33984375,1.0074889659881592,86.84069061279297,334.002685546875,0.016603000462055206,274.9714660644531,207.97499084472656,13.37791919708252,281.36993408203125,2.0021250247955322,333.4313049316406,139.0433349609375,170.39695739746094,231.24989318847656,0.006845000199973583
2020-11-12,116.2895736694336,0.10452499985694885,76.50318145751953,16276.34375,1.0052640438079834,86.62149810791016,330.820556640625,0.015860000625252724,273.5791320800781,206.908935546875,13.416552543640137,280.04931640625,1.8991379737854004,330.19671630859375,137.25332641601562,168.71688842773438,229.89784240722656,0.006668999791145325
2020-11-13,116.33834075927734,0.10639099776744843,76.52934265136719,16317.80859375,1.0047160387039185,88.08473205566406,335.3184509277344,0.016916999593377113,275.4389953613281,207.93655395507812,13.257280349731445,282.5060729980469,2.020792007446289,334.76812744140625,136.1666717529297,171.10635375976562,231.68759155273438,0.006606000009924173
2020-11-16,117.35286712646484,0.10400799661874771,76.57292938232422,16716.111328125,1.0016260147094727,88.17269134521484,339.4803161621094,0.016610000282526016,277.43792724609375,208.62802124023438,13.474881172180176,284.7103576660156,2.255354881286621,338.9469299316406,136.02999877929688,173.1970977783203,233.40927124023438,0.00649499986320734
2020-11-17,116.46517181396484,0.1096000000834465,76.70362091064453,17645.40625,1.0027650594711304,87.55789184570312,337.7539978027344,0.017694000154733658,273.49957275390625,205.96778869628906,13.382155418395996,283.8072814941406,2.202181100845337,337.12396240234375,147.20333862304688,172.80503845214844,232.9132080078125,0.00648299977183342
2020-11-18,115.13848114013672,0.10640300065279007,76.79076385498047,17804.005859375,0.9996470212936401,86.51314544677734,333.6853942871094,0.017092999070882797,270.4861145019531,203.2523193359375,13.38863754272461,281.7097473144531,2.1150290966033936,333.066650390625,162.2133331298828,170.97564697265625,230.79269409179688,0.006341999862343073
2020-11-19,115.73353576660156,0.10586600005626678,76.94761657714844,17817.08984375,1.0014619827270508,87.404296875,335.0385437011719,0.017271999269723892,271.4508056640625,204.54263305664062,13.400103569030762,283.9140625,2.0767691135406494,334.4690246582031,166.42333984375,171.92770385742188,232.60194396972656,0.006335999816656113
2020-11-20,114.46537017822266,0.11822599917650223,77.017333984375,18621.314453125,1.0030900239944458,86.30142211914062,332.78961181640625,0.017869999632239342,268.2284851074219,202.5879364013672,13.048653602600098,281.97198486328125,2.0953919887542725,332.1785888671875,163.20333862304688,171.02230834960938,230.8802490234375,0.006624000146985054
2020-11-23,111.06088256835938,0.15351000428199768,76.95633697509766,18364.12109375,1.0023629665374756,85.86305236816406,334.7865295410156,0.02116299979388714,266.9654235839844,202.3182830810547,13.100750923156738,281.9816589355469,2.276376962661743,334.1698913574219,173.9499969482422,172.42236328125,231.21099853515625,0.0064199999906122684
2020-11-24,112.34854888916016,0.1663230061531067,76.8779067993164,19107.46484375,1.001067042350769,87.6692123413086,340.142822265625,0.021663999184966087,275.4090881347656,205.92921447753906,12.91904354095459,285.94354248046875,2.2679669857025146,339.5545959472656,185.1266632080078,175.09181213378906,233.84703063964844,0.00661499984562397
2020-11-25,113.18749237060547,0.1551620066165924,76.84307098388672,18732.12109375,1.0012389421463013,87.68064880371094,339.6576232910156,0.02129499986767769,274.0863342285156,205.93882751464844,13.195218086242676,287.7010803222656,2.270034074783325,339.03106689453125,191.3333282470703,175.0265655517578,235.16986083984375,0.007153000216931105
2020-11-27,113.7337646484375,0.1410280019044876,77.0086441040039,17108.40234375,1.0026979446411133,88.8183364868164,340.5815124511719,0.017704999074339867,276.29425048828125,207.24838256835938,13.221636772155762,290.3521423339844,1.8579490184783936,339.9752502441406,195.25332641601562,175.64251708984375,236.76512145996094,0.007133000064641237
2020-11-30,116.13348388671875,0.1713079959154129,77.11320495605469,19625.8359375,1.0064469575881958,87.19705200195312,339.0323486328125,0.01956300064921379,275.45880126953125,206.13143920898438,13.361468315124512,290.9444580078125,1.9668910503387451,338.47015380859375,189.1999969482422,174.26113891601562,237.0179901123047,0.0070329997688531876
2020-12-01,119.71358489990234,0.15598300099372864,76.8801498413086,18802.998046875,1.004681944847107,89.23284149169922,342.76495361328125,0.01872199960052967,284.9865417480469,208.1920623779297,13.350003242492676,294.6732177734375,1.976307988166809,342.1720275878906,194.9199981689453,176.47325134277344,239.58587646484375,0.0069610001519322395
2020-12-02,120.06476593017578,0.1585569977760315,76.74920654296875,19201.091796875,1.0037460327148438,90.70450592041016,343.49285888671875,0.01933399960398674,285.9512634277344,207.38319396972656,13.50404167175293,295.05194091796875,2.115401029586792,342.8919677734375,189.60667419433594,176.62254333496094,238.9536590576172,0.007189999800175428
2020-12-03,119.92818450927734,0.16421200335025787,76.89757537841797,19445.3984375,1.0036649703979492,90.54894256591797,343.4275207519531,0.020805999636650085,280.3121337890625,206.29515075683594,13.359929084777832,295.46954345703125,2.1003708839416504,342.79833984375,197.7933349609375,176.97726440429688,238.8271942138672,0.00712599977850914
2020-12-04,119.25508117675781,0.14824099838733673,76.69683837890625,18699.765625,1.0036050081253052,90.64437866210938,346.3763122558594,0.018871000036597252,278.1739196777344,206.41062927246094,13.521745681762695,296.673583984375,1.8559529781341553,345.75250244140625,199.67999267578125,178.7506866455078,240.25711059570312,0.007098999805748463
2020-12-07,120.71833801269531,0.1541299968957901,76.80158996582031,19191.630859375,1.0045130252838135,90.30988311767578,345.73236083984375,0.019199000671505928,284.02178955078125,206.34329223632812,13.570113182067871,298.3534851074219,1.8311729431152344,345.0421447753906,213.9199981689453,178.55471801757812,241.19088745117188,0.0077229999005794525
2020-12-08,121.33291625976562,0.1409280002117157,76.82779693603516,18321.14453125,1.0049209594726562,90.02657318115234,346.693603515625,0.017604999244213104,281.8537292480469,207.99952697753906,13.314054489135742,299.3633117675781,1.6653519868850708,346.05169677734375,216.6266632080078,179.32937622070312,241.69668579101562,0.0072130002081394196
2020-12-09,118.79661560058594,0.1481650024652481,76.69683837890625,18553.916015625,1.00422203540802,88.36305236816406,343.6607971191406,0.01809299923479557,276.40362548828125,203.9456024169922,12.895933151245117,292.58551025390625,1.6623040437698364,342.9480285644531,201.4933319091797,177.56529235839844,237.36814880371094,0.00724499998614192
2020-12-10,120.22084045410156,0.14199399948120117,76.8539810180664,18264.9921875,1.0041199922561646,87.85559844970703,343.47412109375,0.017771000042557716,275.60797119140625,202.7130889892578,12.937320709228516,293.76043701171875,1.5741510391235352,342.83587646484375,209.02333068847656,177.8266143798828,238.2144012451172,0.007278999779373407
2020-12-11,119.41117095947266,0.13944900035858154,76.97616577148438,18058.904296875,1.0028879642486572,88.21096801757812,343.0448913574219,0.017497999593615532,272.05743408203125,205.35145568847656,12.978209495544434,293.1098937988281,1.4445849657058716,342.433837890625,203.3300018310547,177.50927734375,237.9323272705078,0.0069320001639425755
2020-12-14,118.79661560058594,0.15799200534820557,76.94998168945312,19246.64453125,1.0015710592269897,87.09069061279297,341.4891052246094,0.018384000286459923,272.6940002441406,206.25662231445312,13.27291488647461,295.23651123046875,1.5916459560394287,340.9006652832031,213.27667236328125,177.0052490234375,238.56459045410156,0.007029000204056501
2020-12-15,124.74717712402344,0.15430499613285065,76.98486328125,19417.076171875,1.001574993133545,87.52906036376953,346.1378173828125,0.019488999620079994,274.0465393066406,206.189208984375,13.324525833129883,298.392333984375,1.7606710195541382,345.50946044921875,211.0833282470703,179.43203735351562,241.4827117919922,0.006765000056475401
2020-12-16,124.67887115478516,0.1675889939069748,76.90630340576172,21310.59765625,1.0017850399017334,87.3357162475586,346.69085693359375,0.019433999434113503,274.1659240722656,211.14822387695312,13.206844329833984,300.0334167480469,1.7835979461669922,346.05169677734375,207.58999633789062,179.68405151367188,242.7082977294922,0.006393000017851591
2020-12-17,125.5470962524414,0.16348299384117126,76.92378997802734,22805.162109375,1.0020910501480103,86.50668334960938,348.62152099609375,0.01895800046622753,272.982421875,211.28305053710938,13.305326461791992,301.9949035644531,1.6786340475082397,347.9868469238281,218.63333129882812,181.09344482421875,244.78988647460938,0.006351999938488007
2020-12-18,123.55706024169922,0.16498799622058868,76.89757537841797,23137.9609375,1.002100944519043,85.79644775390625,347.2438659667969,0.02059900015592575,274.8918762207031,210.4838104248047,13.2362642288208,301.08209228515625,1.698799967765808,346.59735107421875,231.6666717529297,180.580078125,244.7120361328125,0.006302000023424625
2020-12-21,125.08858489990234,0.15265600383281708,76.90630340576172,22803.08203125,1.0005769729614258,86.21095275878906,346.10028076171875,0.018154999241232872,271.3016052246094,214.33547973632812,13.296353340148926,300.5188293457031,1.5419150590896606,345.35809326171875,216.6199951171875,180.05743408203125,244.31326293945312,0.006258999928832054
2020-12-22,128.64920043945312,0.15617899596691132,77.02848815917969,23783.029296875,1.0008009672164917,85.49823760986328,345.4349365234375,0.01864599995315075,265.63275146484375,215.63540649414062,13.242497444152832,301.3360290527344,1.4902859926223755,344.7760009765625,213.44667053222656,180.09474182128906,245.33456420898438,0.005985000170767307
2020-12-23,127.7517318725586,0.13639399409294128,76.94182586669922,23241.345703125,1.0025999546051025,85.89634704589844,345.7348327636719,0.015204000286757946,266.64715576171875,212.8236846923828,12.974222183227539,299.8184814453125,1.2056920528411865,345.0859069824219,215.32666015625,180.40274047851562,243.73936462402344,0.005024999845772982
2020-12-24,128.7369842529297,0.15288299322128296,77.07320404052734,23735.94921875,1.0027920007705688,86.19108581542969,347.0751037597656,0.01646300032734871,265.9410400390625,214.48951721191406,12.958761215209961,301.1414794921875,1.3624080419540405,346.4284362792969,220.58999633789062,180.7045135498047,244.8414764404297,0.005278999917209148
2020-12-28,133.34132385253906,0.17673499882221222,77.04692840576172,27084.80859375,1.0034639835357666,88.16921997070312,350.0931091308594,0.018873000517487526,275.4886169433594,216.6175994873047,12.865265846252441,304.1766052246094,1.515684962272644,349.40447998046875,221.22999572753906,181.84786987304688,246.9951629638672,0.004834999796003103
2020-12-29,131.56593322753906,0.19216400384902954,77.07320404052734,27362.4375,1.0033129453659058,87.3640365600586,349.41827392578125,0.018448999151587486,275.26983642578125,215.83761596679688,12.908398628234863,304.44903564453125,1.6743450164794922,348.7379150390625,221.99667358398438,181.08876037597656,246.4689178466797,0.004513000138103962
2020-12-30,130.44410705566406,0.18403999507427216,77.12571716308594,28840.953125,1.003383994102478,86.29496002197266,349.8774719238281,0.01813500002026558,270.38665771484375,213.45921325683594,13.110355377197266,304.458740234375,1.5354570150375366,349.2355041503906,231.5933380126953,181.57608032226562,246.420166015625,0.004273000173270702
2020-12-31,129.43934631347656,0.18139700591564178,77.23081970214844,29001.720703125,1.0037599802017212,87.10958862304688,351.83636474609375,0.017633000388741493,271.6695861816406,214.17178344726562,13.019848823547363,305.207763671875,1.5108979940414429,351.0098876953125,235.22332763671875,182.41014099121094,246.87820434570312,0.00419300002977252
2021-01-04,126.23967742919922,0.2247619926929474,77.12571716308594,31971.9140625,1.0012320280075073,85.79198455810547,346.9906921386719,0.0246140006929636,267.47265625,209.61721801757812,13.078190803527832,300.8982849121094,2.4850969314575195,346.231201171875,243.2566680908203,179.814208984375,243.29208374023438,0.0036299999337643385
2021-01-05,127.80049896240234,0.25831401348114014,76.99436950683594,33992.4296875,1.0022859573364258,86.48383331298828,349.28704833984375,0.024467000737786293,269.4915466308594,209.8193817138672,13.36865520477295,303.3789367675781,2.157217025756836,348.6158752441406,245.0366668701172,181.26683044433594,244.8707733154297,0.004612000193446875
2021-01-06,123.49851989746094,0.3318980038166046,76.65283966064453,36824.36328125,1.0016260147094727,85.63043975830078,351.3958740234375,0.03513500094413757,261.87335205078125,204.37892150878906,12.580533027648926,299.1764221191406,1.929216980934143,350.7000427246094,251.9933319091797,182.89749145507812,242.19090270996094,0.003894000081345439
