Date,AADR,ARKW,BLCN,BLOK,FPX,PSI,QQQ,QTUM,URA,XSD
2022-04-05,55.74435806274414,88.1500015258789,36.023841857910156,31.251123428344727,106.2950210571289,40.22557067871094,353.4085388183594,47.68260955810547,23.3720760345459,193.31069946289062
2022-04-06,55.12392807006836,83.55999755859375,35.057342529296875,30.017526626586914,104.34356689453125,38.92424774169922,345.73553466796875,46.85133361816406,23.43578338623047,186.86471557617188
2022-04-07,54.9359245300293,82.54000091552734,34.686363220214844,29.568946838378906,104.73778533935547,39.049442291259766,346.5576171875,46.880332946777344,24.810077667236328,186.1331024169922
2022-04-08,55.838356018066406,80.22000122070312,34.403255462646484,29.036256790161133,104.01832580566406,37.96555709838867,341.7130432128906,46.17470169067383,25.028507232666016,180.9525909423828
2022-04-11,54.60690689086914,79.16999816894531,33.69058609008789,28.157787322998047,102.78633880615234,37.09580993652344,333.6290588378906,45.44008255004883,24.837383270263672,178.0360565185547
2022-04-12,53.939483642578125,78.37000274658203,33.26103973388672,27.868078231811523,102.71733856201172,37.10569763183594,332.2196960449219,45.23710250854492,24.928394317626953,178.15472412109375
2022-04-13,54.973514556884766,81.08999633789062,33.98345947265625,28.66244125366211,105.77264404296875,37.87331008911133,338.97271728515625,46.087711334228516,25.79301643371582,182.79147338867188
2022-04-14,54.63510513305664,77.66000366210938,33.19269561767578,27.80265998840332,104.21543884277344,36.82896041870117,331.2214050292969,45.29508972167969,25.52907943725586,177.81857299804688
2022-04-18,55.9323616027832,76.51000213623047,33.09507751464844,27.643789291381836,102.75678253173828,37.418670654296875,331.475830078125,45.285423278808594,24.728166580200195,180.47804260253906
2022-04-19,55.27433395385742,79.75,33.62225341796875,28.419458389282227,104.8560562133789,38.271942138671875,338.8846740722656,46.01038360595703,24.446025848388672,183.9382781982422
2022-04-20,53.7984733581543,75.16000366210938,33.50510025024414,27.961532592773438,103.63395690917969,38.1862907409668,333.9421691894531,46.00071716308594,25.274242401123047,181.8028106689453
2022-04-21,55.170921325683594,71.81999969482422,32.6167106628418,27.073715209960938,100.26326751708984,37.21113204956055,327.0325927734375,45.09210205078125,23.153644561767578,175.93023681640625
2022-04-22,53.121639251708984,70.11000061035156,31.845462799072266,26.10179328918457,97.80916595458984,36.39409255981445,318.4689025878906,44.3284912109375,22.25261878967285,171.9459991455078
2022-04-25,52.4166145324707,72.33999633789062,32.07976531982422,26.559717178344727,99.20867919921875,37.062870025634766,322.5599670410156,44.87945556640625,21.670135498046875,175.51499938964844
2022-04-26,51.06295394897461,67.83999633789062,31.025409698486328,25.279394149780273,95.86756134033203,35.596824645996094,310.3849182128906,43.41987991333008,21.287883758544922,168.87127685546875
2022-04-27,51.373172760009766,66.19999694824219,31.142560958862305,25.41023063659668,95.93653869628906,35.471641540527344,310.012939453125,43.39088439941406,21.43350601196289,168.12979125976562
2022-04-28,51.899593353271484,66.58000183105469,31.943096160888672,26.10179328918457,98.19353485107422,37.37584686279297,321.0233154296875,44.686134338378906,21.579124450683594,176.24659729003906
2022-04-29,51.38257598876953,64.06999969482422,31.24018669128418,24.99903106689453,94.72428894042969,36.011932373046875,306.57781982421875,43.53587341308594,21.105859756469727,170.0082550048828
2022-05-02,50.96894454956055,67.41999816894531,31.64044761657715,25.569103240966797,95.69999694824219,37.19136047363281,311.6963806152344,44.251163482666016,20.841922760009766,176.49378967285156
2022-05-03,51.899593353271484,66.87000274658203,31.70878791809082,25.550413131713867,95.07909393310547,37.435150146484375,312.0291442871094,44.512149810791016,21.22417449951172,178.63914489746094
2022-05-04,52.811431884765625,70.01000213623047,32.6655158996582,26.541027069091797,97.73031616210938,39.102149963378906,322.5795593261719,46.02971267700195,21.788455963134766,185.43116760253906
2022-05-05,50.79974365234375,63.93000030517578,30.88873291015625,24.7467041015625,92.78267669677734,37.23747253417969,306.3330078125,43.99985122680664,20.368654251098633,175.01080322265625
2022-05-06,50.292118072509766,60.970001220703125,30.361557006835938,24.185977935791016,90.49613189697266,36.927799224853516,302.6629333496094,43.56487274169922,19.995500564575195,172.0943145751953
2022-05-09,48.25223922729492,54.220001220703125,28.73120880126953,21.756166458129883,84.5530776977539,35.05653381347656,290.8206481933594,41.670326232910156,18.320865631103516,161.42677307128906
2022-05-10,48.27103805541992,53.369998931884766,28.692157745361328,21.559913635253906,85.00643920898438,35.6396598815918,294.35382080078125,42.124629974365234,18.30266571044922,164.41249084472656
2022-05-11,48.48725128173828,47.90999984741211,27.5694637298584,19.905771255493164,83.2520980834961,34.5030632019043,285.623779296875,41.119361877441406,17.720182418823242,157.39306640625
2022-05-12,48.31803512573242,50.529998779296875,27.169200897216797,19.728208541870117,84.06028747558594,34.885215759277344,284.948486328125,41.399681091308594,17.265121459960938,159.4296875
2022-05-13,50.09471130371094,56.36000061035156,28.360231399536133,21.064603805541992,88.29827117919922,36.71694564819336,295.5086364746094,42.93657302856445,18.448286056518555,170.16641235351562
