Date,BNB-USD,BTC-USD,ETH-USD,LINK-USD,SOL-USD,STETH-USD,TRX-USD,USDC-USD,USDT-USD,XRP-USD
2022-05-16,297.7101135253906,29862.91796875,2022.7259521484375,7.418417930603027,53.646461486816406,1985.292236328125,0.06908799707889557,1.0005810260772705,0.9987789988517761,0.42249900102615356
2022-05-17,305.96343994140625,30425.857421875,2090.4091796875,7.725452899932861,57.12562561035156,2031.4000244140625,0.0722929984331131,1.0002189874649048,0.9989089965820312,0.437622994184494
2022-05-18,287.43878173828125,28720.271484375,1916.6561279296875,6.82554292678833,49.75621032714844,1879.1427001953125,0.07097399979829788,0.999770998954773,0.9988020062446594,0.4061659872531891
2022-05-19,306.79156494140625,30314.333984375,2018.336181640625,7.219192981719971,52.2139778137207,1989.5418701171875,0.07360800355672836,1.0002690553665161,0.9989709854125977,0.41997599601745605
2022-05-20,302.3592224121094,29200.740234375,1961.315673828125,6.890322208404541,49.538509368896484,1932.6578369140625,0.07135099917650223,0.9999070167541504,0.9988179802894592,0.41113701462745667
2022-05-21,312.4660339355469,29432.2265625,1974.518310546875,7.058111190795898,50.3179817199707,1925.22412109375,0.07406999915838242,1.0002659559249878,0.9987930059432983,0.41467300057411194
2022-05-22,319.6090087890625,30323.72265625,2043.170166015625,7.356995105743408,52.75518035888672,1994.964599609375,0.07813099771738052,1.0000920295715332,0.9990659952163696,0.42233699560165405
2022-05-23,316.76055908203125,29098.91015625,1972.181884765625,7.028613090515137,49.05685043334961,1929.0291748046875,0.07628200203180313,1.0001410245895386,0.9990879893302917,0.4046710133552551
2022-05-24,328.1893310546875,29655.5859375,1978.9827880859375,7.234004974365234,49.65333557128906,1930.146728515625,0.08060699701309204,1.0001790523529053,0.9991070032119751,0.4087130129337311
2022-05-25,325.73480224609375,29562.361328125,1944.827880859375,6.97707986831665,47.982425689697266,1898.4359130859375,0.08462999761104584,0.9998210072517395,0.9989759922027588,0.4057849943637848
2022-05-26,304.96392822265625,29267.224609375,1803.913330078125,6.608133792877197,43.4912109375,1761.2691650390625,0.08236999809741974,0.9999300241470337,0.9989070296287537,0.39316999912261963
2022-05-27,300.9720458984375,28627.57421875,1724.9228515625,6.273192882537842,40.981346130371094,1674.001708984375,0.08062200248241425,1.0004030466079712,0.9988629817962646,0.3817870020866394
2022-05-28,307.8154296875,28814.900390625,1757.9417724609375,6.5723958015441895,44.343162536621094,1754.226806640625,0.0812549963593483,1.0001499652862549,0.9990019798278809,0.3863230049610138
2022-05-29,305.9750671386719,29445.95703125,1812.031005859375,6.7126288414001465,44.90961456298828,1769.7288818359375,0.08050700277090073,1.0005860328674316,0.9991779923439026,0.3890160024166107
