Date,AAPL,F,GM,GOOGL,MCD,MSFT,SBUX,TGT,TSLA,WMT
2025-02-07,226.82479858398438,8.702055931091309,46.9979133605957,184.73770141601562,289.3177795410156,407.5107727050781,110.08782958984375,127.38577270507812,361.6199951171875,100.39520263671875
2025-02-10,227.0941162109375,8.702055931091309,46.184696197509766,185.86404418945312,303.1987609863281,409.96728515625,109.3519515991211,127.31787872314453,350.7300109863281,102.1520004272461
2025-02-11,232.05198669433594,8.673802375793457,46.31361770629883,184.71778869628906,304.95843505859375,409.1915588378906,108.93985748291016,128.4525604248047,328.5,101.70535278320312
2025-02-12,236.29161071777344,8.692638397216797,47.29542541503906,183.01333618164062,302.39263916015625,406.80462646484375,110.91201782226562,124.70648193359375,336.510009765625,102.83685302734375
2025-02-13,240.9402313232422,8.805652618408203,47.4937744140625,185.5351104736328,304.77166748046875,408.29644775390625,110.87277221679688,125.7628173828125,355.94000244140625,104.26610565185547
2025-02-14,244.00274658203125,8.928082466125488,47.96979904174805,184.62808227539062,303.3265380859375,406.1979675292969,111.03060913085938,125.0781478881836,355.8399963378906,103.26364135742188
2025-02-18,243.87306213378906,9.035064697265625,47.731788635253906,183.17283630371094,299.6695251464844,407.4013671875,111.50413513183594,127.25929260253906,354.1099853515625,103.00557708740234
2025-02-19,244.27207946777344,9.08369255065918,47.40451431274414,184.66795349121094,296.8284606933594,412.5033264160156,110.9714126586914,127.88526916503906,360.55999755859375,103.22393798828125
2025-02-20,245.22975158691406,9.132320404052734,47.4937744140625,183.9602508544922,297.919677734375,414.6857604980469,111.80994415283203,125.32267761230469,354.3999938964844,96.48460388183594
2025-02-21,244.95042419433594,9.025338172912598,45.907012939453125,179.076171875,299.6498718261719,406.793212890625,110.24140930175781,121.5472412109375,337.79998779296875,94.07273864746094
2025-02-24,246.49664306640625,9.093419075012207,46.184696197509766,178.66751098632812,302.3631896972656,402.59783935546875,111.66197204589844,123.0143814086914,330.5299987792969,92.97101593017578
2025-02-25,246.43678283691406,9.161497116088867,46.32353973388672,174.84994506835938,305.4598083496094,396.51898193359375,113.0430679321289,124.59889221191406,302.79998779296875,96.96102142333984
2025-02-26,239.77310180664062,9.210124969482422,48.05905532836914,172.16868591308594,299.1190490722656,398.3426513671875,111.47453308105469,121.3222885131836,290.79998779296875,95.48213195800781
2025-02-27,236.72056579589844,9.035064697265625,47.235923767089844,167.9524383544922,304.702880859375,391.16766357421875,112.94441986083984,119.81602478027344,281.95001220703125,96.06774139404297
2025-02-28,241.24948120117188,9.287930488586426,48.723514556884766,169.72665405273438,303.11029052734375,395.6121520996094,114.24659729003906,121.51789855957031,292.9800109863281,97.87415313720703
2025-03-03,237.4487762451172,9.132320404052734,46.98799133300781,166.46726989746094,300.8658447265625,387.14166259765625,113.85200500488281,118.11415100097656,284.6499938964844,96.86177062988281
2025-03-04,235.35391235351562,8.869729995727539,44.845863342285156,170.3645782470703,302.32916259765625,387.26123046875,110.5472183227539,114.5734634399414,272.0400085449219,94.26132202148438
2025-03-05,235.1643829345703,9.385185241699219,48.07889175415039,172.457763671875,303.9902648925781,399.628173828125,110.18222045898438,114.00616455078125,279.1000061035156,95.26378631591797
2025-03-06,234.75538635253906,9.346282958984375,46.80948257446289,171.78994750976562,306.8774108886719,395.5125427246094,104.04618835449219,111.5511703491211,263.45001220703125,93.93378448486328
2025-03-07,238.4862518310547,9.628324508666992,47.16741180419922,173.29502868652344,317.6745300292969,391.9449462890625,105.04255676269531,112.55860137939453,262.6700134277344,91.03557586669922
2025-03-10,226.92454528808594,9.686678886413574,47.80373764038086,165.52139282226562,313.67999267578125,378.8406066894531,99.7647705078125,111.35554504394531,222.14999389648438,87.16468048095703
2025-03-11,220.30075073242188,9.424087524414062,48.002586364746094,163.6952362060547,303.30804443359375,379.12957763671875,98.23570251464844,110.28943634033203,230.5800018310547,86.78751373291016
2025-03-12,216.45018005371094,9.326831817626953,47.62477111816406,166.7587890625,296.0308532714844,381.9397888183594,97.35771942138672,104.92948913574219,248.08999633789062,84.56422424316406
2025-03-13,209.16799926757812,9.268478393554688,46.83930969238281,162.41793823242188,294.1522521972656,377.45538330078125,94.74349212646484,102.21041107177734,240.67999267578125,83.86944580078125
2025-03-14,212.9687042236328,9.462989807128906,48.06224060058594,165.14219665527344,296.4560241699219,387.21142578125,96.7855453491211,102.40602111816406,249.97999572753906,84.71309661865234
2025-03-17,213.4774627685547,9.64777660369873,48.718448638916016,163.9447021484375,300.5494384765625,387.3509521484375,97.7424545288086,103.35477447509766,238.00999450683594,86.80735778808594
2025-03-18,212.17066955566406,9.676952362060547,48.390342712402344,160.3323211669922,300.18359375,382.18890380859375,96.95325469970703,102.29843139648438,225.30999755859375,84.9513168334961
2025-03-19,214.7144317626953,9.890915870666504,49.503910064697266,163.54556274414062,303.46624755859375,386.4740295410156,97.85096740722656,102.6407699584961,235.86000061035156,85.68579864501953
2025-03-20,213.5772247314453,9.735306739807129,49.155921936035156,162.45785522460938,303.5453186035156,385.49737548828125,97.93974304199219,101.91697692871094,236.25999450683594,85.16967010498047
2025-03-21,217.73704528808594,9.725580215454102,49.513851165771484,163.64535522460938,302.0028991699219,389.9020690917969,95.75958251953125,101.78004455566406,248.7100067138672,85.57275390625
2025-03-24,220.19102478027344,9.968720436096191,51.16431427001953,167.3275909423828,302.23028564453125,391.7157287597656,94.42781066894531,105.9760513305664,278.3900146484375,87.07559967041016
2025-03-25,223.2036590576172,10.007622718811035,52.287818908691406,170.2015380859375,303.46624755859375,393.7885437011719,94.58564758300781,103.09069061279297,288.1400146484375,84.35853576660156
2025-03-26,220.98907470703125,10.017348289489746,50.65724563598633,164.7130889892578,310.05126953125,388.6165466308594,96.6474380493164,103.76556396484375,272.05999755859375,84.80640411376953
2025-03-27,223.3034210205078,9.628324508666992,46.92879104614258,161.89903259277344,309.1712951660156,389.2243957519531,97.51554870605469,104.1763687133789,273.1300048828125,85.22441101074219
2025-03-28,217.36793518066406,9.453265190124512,46.411781311035156,154.0056610107422,303.6343078613281,377.48529052734375,96.41068267822266,101.3790283203125,263.54998779296875,84.74668884277344
2025-03-31,221.58761596679688,9.75475788116455,46.759765625,154.31500244140625,308.8548889160156,374.087158203125,96.76581573486328,102.07347106933594,259.1600036621094,87.37418365478516
2025-04-01,222.64503479003906,9.667226791381836,46.98844909667969,156.73989868164062,310.1007385253906,380.8635559082031,96.90392303466797,102.1419448852539,268.4599914550781,88.40925598144531
2025-04-02,223.34332275390625,9.871463775634766,47.70431137084961,156.70994567871094,308.0737609863281,380.813720703125,98.06800079345703,103.45257568359375,282.760009765625,89.33484649658203
2025-04-03,202.69384765625,9.278203964233398,45.636260986328125,150.4032440185547,314.6885070800781,371.8150329589844,87.06851959228516,92.21432495117188,267.2799987792969,86.84669494628906
2025-04-04,187.92002868652344,9.317106246948242,43.926143646240234,145.29400634765625,296.73284912109375,358.59112548828125,80.9916763305664,93.62277221679688,239.42999267578125,82.79596710205078
