Date,AAPL,ARKK,BNB-USD,BTC-USD,DIA,EFA,ETH-USD,F,GM,GOOGL,IWM,LINK-USD,MCD,MSFT,QQQ,SBUX,SOL-USD,SPY,STETH-USD,TGT,TRX-USD,TSLA,USDC-USD,USDT-USD,VOO,VTI,WMT,XLF,XLK,XRP-USD,^GSPC
2021-01-08,128.6689910888672,140.1446075439453,42.39531707763672,40797.609375,285.80181884765625,66.00718688964844,1224.1971435546875,6.90773868560791,41.628604888916016,89.2757568359375,195.9920654296875,15.288084983825684,193.73350524902344,211.12855529785156,309.99462890625,95.09918975830078,3.2198870182037354,356.9488525390625,1228.1851806640625,170.62982177734375,0.030612999573349953,293.3399963378906,0.9996839761734009,1.0000449419021606,328.0313720703125,186.73048400878906,45.75873565673828,28.458972930908203,125.94398498535156,0.32322999835014343,3824.679931640625
2021-01-11,125.67760467529297,135.95443725585938,38.371360778808594,35566.65625,285.00238037109375,65.14429473876953,1090.1453857421875,7.137995719909668,43.51377487182617,87.21299743652344,195.82220458984375,14.556933403015137,192.26170349121094,209.08090209960938,305.5152282714844,94.13622283935547,3.1080899238586426,354.5426940917969,1095.703125,172.11048889160156,0.02896299958229065,270.39666748046875,0.9999510049819946,1.000586986541748,325.8876647949219,185.6152801513672,45.9647102355957,28.551010131835938,124.90372467041016,0.28890499472618103,3799.610107421875
2021-01-12,125.5022201538086,138.67904663085938,38.111610412597656,33922.9609375,285.526123046875,65.44064331054688,1043.4345703125,7.506407737731934,46.23037338256836,86.27643585205078,199.33221435546875,13.915848731994629,189.90139770507812,206.61990356445312,305.02935791015625,92.53427124023438,3.6133980751037598,354.6175537109375,1034.85302734375,175.47726440429688,0.028558000922203064,283.14666748046875,1.0005979537963867,1.0004140138626099,325.9156494140625,186.27127075195312,46.48899459838867,28.845544815063477,124.30658721923828,0.2921229898929596,3801.18994140625
2021-01-13,127.5386962890625,139.39706420898438,40.13593292236328,37316.359375,285.4250183105469,65.35348510742188,1130.7393798828125,7.506407737731934,47.11012268066406,86.76409149169922,197.90744018554688,15.93009090423584,190.34112548828125,207.975341796875,307.0891418457031,92.5972900390625,3.513782024383545,355.572509765625,1138.37060546875,173.46778869628906,0.030195999890565872,284.8033447265625,0.9998109936714172,1.0000170469284058,326.7301025390625,186.47747802734375,46.01465606689453,28.827136993408203,125.09639739990234,0.3055799901485443,3809.840087890625
2021-01-14,125.60938262939453,142.8987274169922,41.79368209838867,39187.328125,284.89215087890625,65.87645721435547,1218.4530029296875,7.805743217468262,49.81704330444336,85.95317077636719,201.86085510253906,17.826250076293945,187.1193084716797,204.7837371826172,305.4471740722656,91.63433837890625,3.2781639099121094,354.327392578125,1211.4788818359375,174.51658630371094,0.030009999871253967,281.6666564941406,1.0001150369644165,0.9989640116691589,325.62554931640625,186.29940795898438,45.86485290527344,28.955991744995117,123.99838256835938,0.2954379916191101,3795.5400390625
2021-01-15,123.88470458984375,139.58395385742188,40.91897964477539,36825.3671875,283.2357482910156,64.84794616699219,1171.8345947265625,7.544785976409912,48.308902740478516,85.789306640625,198.8509979248047,20.709726333618164,188.38465881347656,204.4280242919922,303.0276184082031,92.09329223632812,3.2501609325408936,351.74334716796875,1170.951904296875,171.68743896484375,0.029789999127388,275.38665771484375,1.0000849962234497,0.999845027923584,323.303955078125,184.67811584472656,45.13772964477539,28.47738265991211,122.72698211669922,0.28040599822998047,3768.25
2021-01-19,124.55703735351562,143.73480224609375,42.7855339050293,36069.8046875,284.3387756347656,65.31861877441406,1377.2958984375,7.690615653991699,53.01701354980469,88.61233520507812,201.39857482910156,20.754093170166016,187.64874267578125,208.07151794433594,307.4487609863281,92.28229522705078,3.6418659687042236,354.50531005859375,1358.8095703125,165.83526611328125,0.030791999772191048,281.51666259765625,1.0000410079956055,1.0004359483718872,325.8595275878906,186.36502075195312,44.747642517089844,28.551010131835938,124.32585144042969,0.2943139970302582,3798.909912109375
2021-01-20,128.64950561523438,144.69873046875,42.60689926147461,35547.75,286.59088134765625,65.76314544677734,1382.2740478515625,8.335336685180664,54.003116607666016,93.3595962524414,202.2854766845703,21.846776962280273,191.7232208251953,215.66604614257812,314.600341796875,94.91018676757812,3.7235779762268066,359.41119384765625,1342.8603515625,165.9586639404297,0.030507000163197517,283.48333740234375,0.9999769926071167,1.0006860494613647,330.287353515625,188.71730041503906,45.40923309326172,28.43135643005371,126.79154968261719,0.2965179979801178,3851.85009765625
2021-01-21,133.3655548095703,142.43641662597656,38.64583969116211,30825.69921875,286.682861328125,65.81543731689453,1121.5709228515625,8.849577903747559,53.24903869628906,93.56218719482422,200.530517578125,18.424272537231445,191.6334686279297,216.27169799804688,317.116943359375,94.11820983886719,2.9905359745025635,359.7388610839844,1118.6336669921875,168.57630920410156,0.02770400047302246,281.663330078125,1.000419020652771,0.9996960163116455,330.5962219238281,188.57672119140625,45.20326614379883,28.12763023376465,128.42893981933594,0.26894599199295044,3853.070068359375
2021-01-22,135.50927734375,143.68560791015625,40.85757064819336,33005.76171875,284.936279296875,65.50165557861328,1236.51220703125,8.841904640197754,53.55839920043945,93.97981262207031,202.8610382080078,21.629497528076172,191.49887084960938,217.21377563476562,316.20361328125,93.5152359008789,3.346229076385498,358.4654846191406,1222.072509765625,169.14035034179688,0.028637999668717384,282.21331787109375,1.0002750158309937,1.0013500452041626,329.416748046875,188.2674560546875,45.665130615234375,27.925132751464844,127.9377212524414,0.27279898524284363,3841.469970703125
2021-01-25,139.26068115234375,144.26593017578125,41.62370300292969,32366.392578125,284.64215087890625,65.42321014404297,1324.414794921875,8.665372848510742,51.61521530151367,94.06521606445312,202.6629180908203,23.54012107849121,191.4629669189453,220.6553497314453,318.81744384765625,93.10126495361328,3.6999809741973877,359.8792419433594,1330.399658203125,167.58914184570312,0.029557999223470688,293.6000061035156,1.0000439882278442,0.9999709725379944,330.75543212890625,188.80162048339844,45.62455368041992,27.722644805908203,129.0068817138672,0.269089013338089,3855.360107421875
2021-01-26,139.4945526123047,139.50527954101562,41.69473648071289,32569.849609375,284.40313720703125,65.51908111572266,1357.05810546875,8.588621139526367,50.31010055541992,94.74404907226562,201.2570343017578,23.025863647460938,193.2937774658203,223.34715270996094,319.2837829589844,94.21721649169922,4.04734992980957,359.3175354003906,1351.9599609375,165.42982482910156,0.029512999579310417,294.36334228515625,1.0000699758529663,1.0010809898376465,330.2592468261719,188.1175079345703,46.033363342285156,27.50174903869629,129.09356689453125,0.26882699131965637,3849.6201171875
2021-01-27,138.42269897460938,136.0823211669922,40.994876861572266,30432.546875,278.7682189941406,64.0199203491211,1253.1871337890625,8.281608581542969,47.69984817504883,90.32402801513672,197.56781005859375,21.07044792175293,185.77310180664062,223.89508056640625,310.38323974609375,88.0794677734375,3.690587043762207,350.53570556640625,1253.2640380859375,157.12750244140625,0.028325000777840614,288.0533447265625,1.0000180006027222,1.0017640590667725,322.2461242675781,183.6003875732422,44.88808822631836,26.69179344177246,126.65675354003906,0.2519429922103882,3750.77001953125
2021-01-28,133.57994079589844,138.06919860839844,42.52910614013672,33466.09765625,281.3512878417969,64.4295654296875,1332.4921875,8.227883338928223,49.34333038330078,92.02530670166016,196.9356231689453,23.110902786254883,185.611572265625,229.69190979003906,312.2197265625,88.33145904541016,3.8220720291137695,353.5503234863281,1333.482666015625,161.7987060546875,0.02964800037443638,278.4766540527344,0.9995779991149902,1.0015430450439453,324.95159912109375,185.04360961914062,44.859989166259766,27.18881607055664,127.17682647705078,0.26412200927734375,3787.3798828125
2021-01-29,128.581298828125,135.18722534179688,42.85234832763672,34316.38671875,275.5967712402344,63.09600067138672,1382.5228271484375,8.082052230834961,48.99530792236328,90.74214172363281,193.9540252685547,22.7734432220459,186.52694702148438,222.99143981933594,305.6512145996094,87.1255111694336,3.8346760272979736,346.4723205566406,1363.721435546875,159.67462158203125,0.033296000212430954,264.510009765625,0.9999709725379944,1.0004860162734985,318.44561767578125,181.80101013183594,43.8426399230957,26.64577293395996,124.18138122558594,0.2821879982948303,3714.239990234375
2021-02-01,130.7054443359375,140.2823028564453,51.607696533203125,33537.17578125,277.6283264160156,63.8455924987793,1369.04052734375,8.312313079833984,49.79771041870117,94.00514221191406,198.71890258789062,22.839641571044922,186.6077117919922,230.38409423828125,313.28857421875,88.71844482421875,4.611601829528809,352.23956298828125,1371.2005615234375,161.7898406982422,0.032926999032497406,279.9366760253906,0.9999459981918335,1.0006450414657593,323.6783447265625,184.90304565429688,43.4619140625,26.995527267456055,127.29244232177734,0.37150898575782776,3773.860107421875
2021-02-02,131.53372192382812,144.48233032226562,51.05640411376953,35510.2890625,282.0406494140625,64.4905776977539,1515.1937255859375,8.335336685180664,50.96749496459961,95.29872131347656,201.54949951171875,23.713613510131836,188.2500457763672,230.24948120117188,318.3996276855469,91.4813461303711,5.267508029937744,357.2203063964844,1515.1094970703125,163.57020568847656,0.033153001219034195,290.92999267578125,1.0004210472106934,1.0014270544052124,328.3309020996094,187.55520629882812,43.93002700805664,27.649015426635742,129.01649475097656,0.369269996881485,3826.31005859375
